5.065916e+001,3.063707e+003
5.258762e+001,2.984583e+003
5.451609e+001,2.968891e+003
5.644456e+001,2.986479e+003
5.837302e+001,3.002763e+003
6.030149e+001,2.993772e+003
6.222996e+001,3.003460e+003
6.415842e+001,3.012942e+003
6.608689e+001,3.050105e+003
6.801536e+001,3.110064e+003
6.994382e+001,3.145550e+003
7.187229e+001,3.151359e+003
7.380076e+001,3.100265e+003
7.572923e+001,3.013753e+003
7.765769e+001,2.903254e+003
7.958616e+001,2.719807e+003
8.151463e+001,2.523228e+003
8.344309e+001,2.313172e+003
8.537156e+001,2.113565e+003
8.730003e+001,1.953961e+003
8.922849e+001,1.822827e+003
9.115696e+001,1.689657e+003
9.308543e+001,1.579886e+003
9.501389e+001,1.489036e+003
9.694236e+001,1.382195e+003
9.887083e+001,1.343976e+003
1.007993e+002,1.260080e+003
1.027278e+002,1.157565e+003
1.046562e+002,1.083229e+003
1.065847e+002,1.059453e+003
1.085132e+002,1.008216e+003
1.104416e+002,9.545769e+002
1.123701e+002,9.123945e+002
1.142986e+002,8.893147e+002
1.162270e+002,8.878188e+002
1.181555e+002,8.838477e+002
1.200840e+002,9.122749e+002
1.220124e+002,9.589944e+002
1.239409e+002,9.779138e+002
1.258694e+002,9.524890e+002
1.277978e+002,9.337769e+002
1.297263e+002,9.045593e+002
1.316548e+002,8.450835e+002
1.335832e+002,7.466719e+002
1.355117e+002,6.617432e+002
1.374402e+002,5.866206e+002
1.393686e+002,5.071980e+002
1.412971e+002,4.219304e+002
1.432256e+002,3.550381e+002
1.451540e+002,2.965486e+002
1.470825e+002,2.598965e+002
1.490110e+002,2.297600e+002
1.509394e+002,1.867759e+002
1.528679e+002,1.250891e+002
1.547964e+002,1.209297e+002
1.567248e+002,1.381511e+002
1.586533e+002,1.338875e+002
1.605818e+002,8.788306e+001
1.625102e+002,6.994873e+001
1.644387e+002,8.449463e+001
1.663672e+002,8.189331e+001
1.682956e+002,6.343286e+001
1.702241e+002,6.273657e+001
1.721526e+002,8.687915e+001
1.740810e+002,7.520654e+001
1.760095e+002,6.733276e+001
1.779380e+002,6.769824e+001
1.798664e+002,4.780786e+001
1.817949e+002,3.650464e+001
1.837234e+002,2.294214e+001
1.856518e+002,1.826147e+001
1.875803e+002,1.900708e+001
1.895088e+002,5.238281e+000
1.914372e+002,-1.372974e+001
1.933657e+002,-1.736426e+001
1.952942e+002,-1.337842e+001
1.972226e+002,-1.223633e+001
1.991511e+002,-1.919165e+001
2.010796e+002,-1.994287e+001
2.030080e+002,-1.089307e+001
2.049365e+002,2.103516e+000
2.068650e+002,8.438232e+000
2.087934e+002,-4.648682e+000
2.107219e+002,-3.426001e+001
2.126504e+002,-2.054956e+001
2.145788e+002,-3.266602e-001
2.165073e+002,-3.110352e-001
2.184358e+002,1.416797e+001
2.203642e+002,3.261230e+000
2.222927e+002,-2.554126e+001
2.242212e+002,-2.825098e+001
2.261496e+002,2.567139e+000
2.280781e+002,-1.009570e+001
2.300066e+002,-5.535400e+000
2.319350e+002,-6.334229e+000
2.338635e+002,-2.411694e+001
2.357920e+002,-4.761523e+001
2.377204e+002,-3.033984e+001
2.396489e+002,-2.050781e-002
