5.065916e+001,6.206110e+002
5.258762e+001,5.922765e+002
5.451609e+001,5.799965e+002
5.644456e+001,5.659886e+002
5.837302e+001,5.495717e+002
6.030149e+001,5.355108e+002
6.222996e+001,5.015166e+002
6.415842e+001,4.581687e+002
6.608689e+001,4.263070e+002
6.801536e+001,4.088680e+002
6.994382e+001,3.870569e+002
7.187229e+001,3.692252e+002
7.380076e+001,3.583383e+002
7.572923e+001,3.531711e+002
7.765769e+001,3.515260e+002
7.958616e+001,3.522626e+002
8.151463e+001,3.512583e+002
8.344309e+001,3.575854e+002
8.537156e+001,3.729904e+002
8.730003e+001,3.941659e+002
8.922849e+001,4.146213e+002
9.115696e+001,4.416296e+002
9.308543e+001,4.726478e+002
9.501389e+001,5.052454e+002
9.694236e+001,5.381497e+002
9.887083e+001,5.702272e+002
1.007993e+002,6.024860e+002
1.027278e+002,6.225557e+002
1.046562e+002,6.245642e+002
1.065847e+002,6.208470e+002
1.085132e+002,5.787423e+002
1.104416e+002,5.176233e+002
1.123701e+002,4.517560e+002
1.142986e+002,3.915714e+002
1.162270e+002,3.416720e+002
1.181555e+002,3.019450e+002
1.200840e+002,2.764689e+002
1.220124e+002,2.616350e+002
1.239409e+002,2.491335e+002
1.258694e+002,2.363688e+002
1.277978e+002,2.277593e+002
1.297263e+002,2.218003e+002
1.316548e+002,2.170480e+002
1.335832e+002,2.123895e+002
1.355117e+002,1.965014e+002
1.374402e+002,1.945203e+002
1.393686e+002,1.939620e+002
1.412971e+002,1.871002e+002
1.432256e+002,1.879872e+002
1.451540e+002,1.988678e+002
1.470825e+002,2.004587e+002
1.490110e+002,1.947906e+002
1.509394e+002,1.904904e+002
1.528679e+002,1.931998e+002
1.547964e+002,2.029028e+002
1.567248e+002,2.169380e+002
1.586533e+002,2.342664e+002
1.605818e+002,2.539899e+002
1.625102e+002,2.720576e+002
1.644387e+002,2.965569e+002
1.663672e+002,3.225298e+002
1.682956e+002,3.416465e+002
1.702241e+002,3.492437e+002
1.721526e+002,3.723857e+002
1.740810e+002,3.685639e+002
1.760095e+002,3.543500e+002
1.779380e+002,3.376142e+002
1.798664e+002,3.144225e+002
1.817949e+002,2.879199e+002
1.837234e+002,2.630891e+002
1.856518e+002,2.454917e+002
1.875803e+002,2.351815e+002
1.895088e+002,2.260847e+002
1.914372e+002,2.117724e+002
1.933657e+002,2.060493e+002
1.952942e+002,2.053225e+002
1.972226e+002,2.044442e+002
1.991511e+002,2.007615e+002
2.010796e+002,1.926323e+002
2.030080e+002,1.860257e+002
2.049365e+002,1.857156e+002
2.068650e+002,1.907621e+002
2.087934e+002,1.926437e+002
2.107219e+002,2.022783e+002
2.126504e+002,2.036939e+002
2.145788e+002,1.951479e+002
2.165073e+002,1.849017e+002
2.184358e+002,1.904966e+002
2.203642e+002,2.017651e+002
2.222927e+002,1.973187e+002
2.242212e+002,1.893379e+002
2.261496e+002,1.912613e+002
2.280781e+002,1.993273e+002
2.300066e+002,2.008920e+002
2.319350e+002,2.001853e+002
2.338635e+002,2.028302e+002
2.357920e+002,2.109834e+002
2.377204e+002,2.192013e+002
2.396489e+002,2.207578e+002
2.415774e+002,2.246949e+002
2.435058e+002,2.359615e+002
2.454343e+002,2.514210e+002
2.473628e+002,2.559490e+002
2.492912e+002,2.522899e+002
2.512197e+002,2.445013e+002
2.531482e+002,2.386031e+002
2.550766e+002,2.379338e+002
2.570051e+002,2.397808e+002
2.589336e+002,2.334661e+002
2.608620e+002,2.271707e+002
2.627905e+002,2.194177e+002
2.647190e+002,2.099273e+002
2.666474e+002,2.044524e+002
2.685759e+002,1.975132e+002
2.705044e+002,1.952999e+002
2.724328e+002,1.958260e+002
2.743613e+002,1.955862e+002
2.762898e+002,1.923779e+002
2.782182e+002,1.892283e+002
2.801467e+002,1.869221e+002
2.820752e+002,1.872720e+002
2.840036e+002,1.883930e+002
2.859321e+002,1.844473e+002
2.878606e+002,1.795963e+002
2.897890e+002,1.840444e+002
2.917175e+002,1.914194e+002
2.936460e+002,1.927626e+002
2.955744e+002,1.829790e+002
2.975029e+002,1.811547e+002
2.994314e+002,1.921979e+002
3.013598e+002,2.002265e+002
3.032883e+002,1.993955e+002
3.052168e+002,1.964185e+002
3.071452e+002,2.031272e+002
3.090737e+002,2.115108e+002
3.110022e+002,2.228693e+002
3.129306e+002,2.366833e+002
3.148591e+002,2.504708e+002
3.167876e+002,2.606644e+002
3.187160e+002,2.707336e+002
3.206445e+002,2.700653e+002
3.225730e+002,2.625750e+002
3.245014e+002,2.550954e+002
3.264299e+002,2.410430e+002
3.283584e+002,2.174145e+002
3.302868e+002,2.139731e+002
3.322153e+002,2.138923e+002
3.341438e+002,2.031059e+002
3.360722e+002,2.046017e+002
3.380007e+002,2.090715e+002
3.399292e+002,2.062707e+002
3.418576e+002,1.982074e+002
3.437861e+002,1.934529e+002
3.457146e+002,2.015943e+002
3.476430e+002,2.032359e+002
3.495715e+002,1.976322e+002
3.515000e+002,1.973516e+002
3.534284e+002,2.048159e+002
3.553569e+002,2.107644e+002
3.572854e+002,2.024229e+002
3.592138e+002,1.944473e+002
3.611423e+002,1.990564e+002
3.630708e+002,2.075579e+002
3.649992e+002,2.053899e+002
3.669277e+002,1.962626e+002
3.688562e+002,2.030479e+002
3.707846e+002,2.162334e+002
3.727131e+002,2.233262e+002
3.746416e+002,2.212662e+002
3.765700e+002,2.235163e+002
3.784985e+002,2.232000e+002
3.804270e+002,2.310373e+002
3.823554e+002,2.465405e+002
3.842839e+002,2.636014e+002
3.862124e+002,2.769062e+002
3.881408e+002,3.046191e+002
3.900693e+002,3.627893e+002
3.919978e+002,4.502719e+002
3.939262e+002,5.668829e+002
3.958547e+002,6.924571e+002
3.977832e+002,7.488875e+002
3.997116e+002,6.811220e+002
4.016401e+002,5.492968e+002
4.035686e+002,4.308058e+002
4.054970e+002,3.677791e+002
4.074255e+002,3.369579e+002
4.093540e+002,3.024636e+002
4.112824e+002,2.834514e+002
4.132109e+002,2.732961e+002
4.151394e+002,2.674500e+002
4.170678e+002,2.649464e+002
4.189963e+002,2.574934e+002
4.209248e+002,2.507790e+002
4.228532e+002,2.485878e+002
4.247817e+002,2.460902e+002
